NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
      5145    585.8075    688.6896     19357.89     103.9863       167  57.05   2    1.213
      5146     84.8260    883.5862     855.9653     49.13821        43 -23.92   0    1.248
      5147    749.9018    683.5008     14097.48     91.46125       290 -72.61   2    1.763
      5148    446.4273    694.1274     1027.929     49.81315        49  -5.32   2    1.358
      5149    846.3953    604.1437     10634.83     82.82212       190 -68.59   2    1.100
      5150    736.3408    641.7682     2631.165     56.65769        64 -48.17   2    1.166
      5151    601.6931    770.3618      669.457     47.67485        57 -38.73   2    3.248
      5152    461.6664    593.9174     1095.367     49.89234        33   3.18   2    1.142
      5153    535.4218    928.1516      496.275     47.56519        35  64.28   2    1.137
      5154    957.8106    784.1654      545.263     47.79869        57 -65.38   2    1.527
      5155    456.2574    591.9264     1609.009      52.2886        54 -20.27   2    1.431
      5156    547.4850    861.5026      831.386     48.67498        19  25.80   2    1.093
      5157    434.5708    635.2377      20232.3     105.9339       205  79.69   2    1.481
      5158    407.4890    592.4874     549.0142     47.45821        15  69.73   2    1.109
      5159    685.0538    835.2092     661.0759     48.22839        62   6.72   2    1.499
      5160    706.6497    958.6343     375.4502     46.74151        21   2.52   2    1.558
      5161    443.3548    633.0059     1733.024     53.03986       141  20.39   2    1.347
      5162    528.8060    802.9456     1902.349     53.76051        52 -57.06   2    1.252
      5163    464.1071    836.1782     769.9173      48.2694        34 -72.97   0    1.200
      5164    309.4279    838.4540      431.653     47.01399        17  34.40   2    1.163
      5165    845.2287    567.4698     554.8787     47.60596        46  -9.22   2    2.266
      5166   1009.5458    799.3263     246.7059     45.98771        13 -55.03   0    1.356
      5167    366.2681    561.3359     14536.85     92.79219       147 -32.73   2    1.445
      5168    264.7605    836.7863     281.8802     46.65163        13  42.35   0    1.212
      5169    222.4505    890.3349     369.9943     46.71497        22 -56.36   0    1.613
      5170    488.4700    532.8542     1793.433     53.08415       149  -8.14   2    5.465
      5171    266.6198    907.6111     406.6553     46.89299        15 -42.59   0    1.088
      5172    586.4691    992.0662     4642.169     64.13117       122 -36.14   2    1.037
      5173    780.6965    561.9826     12407.81     87.29195       158 -29.83   2    1.351
      5174    698.8022    880.2748     4431.133     63.46858       154 -12.86   2    1.067
      5175    604.8058    714.2162     1184.794     50.52378        34  55.77   2    1.311
      5176    249.2334    976.6925     710.5939     47.87056        35  -4.30   0    1.100
      5177    852.5023    903.7554     753.5462     48.07405        34 -89.47   2    1.064
      5178    705.3492    704.0311      3148.65      58.6968       118  28.56   2    1.561
      5179    705.6795    695.5165     1210.423     50.30074       104  62.27   2    1.539
      5180    718.5134    627.4919     666.0254      48.0153        17  17.40   2    1.243
      5181    278.2045    563.6009     1022.518     49.78846        20 -34.78   2    1.711
      5182    195.5921    817.9884     255.2723     46.15347        11  28.66   0    1.014
      5183    589.4034    734.3893     1620.367     52.44654       125  52.05   2    1.843
      5184    296.9311    623.3621     7388.668     73.29799       212 -45.14   2    1.255
      5185    478.9648    533.9167     1895.991     53.52144        38  69.14   2    1.778
      5186    736.7429    942.9881     397.6338     46.97054        17  85.85   0    1.018
      5187    461.4163    935.6072     9898.093     80.70467       186  32.59   2    1.113
      5188    590.3319    833.3147     325.6526     46.25338        19 -49.21   2    1.658
      5189    272.2624    727.5029     4211.585     62.49567       171 -53.64   2    1.074
      5190    697.1173    989.6411     389.9323     46.56816        22 -78.96   2    1.529
      5191    733.0143    555.8560     1907.097     53.78058        57 -68.09   2    1.309
      5192    244.0479    730.4236     597.9559     48.04858        45 -35.09   2    1.489
      5193    995.2559    976.4354     293.4771     46.34122        15  32.81   0    1.556
      5194    515.9911    893.8519     609.5706     47.98507        36  23.29   2    1.239
      5195    408.0394    649.4059     2076.293     54.59521        72 -26.09   2    1.240
      5196    578.5542    692.1690     1470.609     52.01276        36  13.53   2    1.428
      5197    373.0002    560.2678     1156.914     50.62349        21 -72.37   2    1.083
      5198    789.5240    556.2591     1582.009     52.17112        64  45.86   2    1.127
      5199    752.2173    639.3929      318.419     46.46338        36 -59.28   2    2.774
      5200    797.9624    560.7803     1270.379     51.24151        38  64.63   2    1.137
      5201    403.1241    808.8682     334.6671     46.29765        23 -89.86   2    1.254
      5202    545.0085    854.7272       8317.3     76.12293       163   5.57   2    1.163
      5203    683.3424    582.0382     3696.629     60.78154       104 -73.70   2    1.637
      5204    521.2909    863.1755     1861.892     53.16283        84 -65.06   2    1.306
      5205    705.9191    573.2753     13825.99     90.90937       115 -71.26   2    1.093
      5206    613.9644    704.7765     1963.442     54.12339        39 -65.67   2    1.044
      5207    601.4144    703.3490     15184.83     94.48643        90  19.97   2    1.134
      5208    857.0521    594.4208      16734.4     98.14293       202 -79.29   2    1.084
      5209    594.6025    683.7842     2507.525     56.15954        58  80.87   2    1.219
      5210    453.7983    617.3594     2023.916     54.37674        97  87.59   2    1.107
      5211    334.9390    583.6328     39529.18     141.3574       350 -85.84   2    1.039
      5212    274.9392    704.7666     67683.46     181.0506       613  16.44   2    1.049
      5213    682.4750    717.3027      10906.1     83.35868       160 -22.09   2    1.300
      5214    758.9929    802.4257     1015.317     49.86979        49  81.36   2    1.146
      5215    715.7983    905.3876     1125.986     50.25854        75 -44.43   2    1.226
      5216    588.6133    803.6527     11490.48     85.13774       161 -24.87   2    1.214
      5217    512.3781    666.7689     968.4504      49.7702        34  87.39   2    1.545
      5218    354.1058    545.8555     967.4924     49.19087        35  65.29   2    1.377
      5219    360.2897    687.0226     1158.144     50.06397        24  18.06   2    1.224
      5220    515.3897    779.2455     314.2632     46.68742        12  45.54   2    1.466
      5221    381.1825    630.1910     1025.611     49.80258        23 -57.62   2    1.110
      5222    357.9947    544.7482     900.1374     49.34209        14  22.79   2    1.149
      5223    361.0068    682.4735     1213.394     50.53982        46  19.50   2    1.290
      5224    683.4800    694.2076     937.4659     49.39869        26 -37.27   2    1.478
      5225    334.4980    680.5115     711.4191     47.99317        20  64.95   2    1.146
      5226    708.2973    657.4699     9902.299     80.50476       265 -34.83   2    1.533
      5227    643.4049    800.1873      9784.17     80.38321       151  55.82   2    1.589
      5228     82.9986    816.4740     250.8068     46.13147         9 -89.48   0    1.315
      5229    381.9174    625.5354     1512.527     51.86755        56 -16.24   2    1.578
      5230    953.3346    928.5348     226.8765     45.88961        11  37.24   2    1.399
      5231    529.2557    848.7766     602.4258     47.83241        34 -43.13   2    1.745
      5232    441.9682   1008.0096     442.8643      47.3093        33   6.37   2    1.398
      5233    802.1120    554.0289     14232.62      91.9822       153  -2.46   2    1.581
      5234    699.8239    753.9630     4519.263     64.05043       125   3.34   2    1.073
      5235    502.7981    659.7108     13091.74     89.24628       101  29.53   2    1.348
      5236    574.3041    992.7931     12607.25     88.00385       152  26.00   2    1.019
      5237    615.9729    556.9631     1385.664     51.64025        43  50.13   2    2.131
      5238    631.6122    928.4412     502.6552     47.71506        51  80.37   2    1.469
      5239    324.5140    800.0018     601.3961     48.06485        27  73.90   2    1.593
      5240    731.3477    631.7530     1990.101     54.13021       111  80.94   2    2.755
      5241    645.1423    860.2333       216.35      45.9614        17 -44.36   0    2.314
      5242    816.0073    889.5408      317.339      46.5804        12  87.64   0    1.311
      5243    640.1655    516.8156     1644.633      52.8754       123 -62.33   2    1.864
      5244    959.3877    804.7330     772.6539     48.63451        55  44.67   0    1.552
      5245    383.3046    610.8132     14933.47     93.75858       102 -59.41   2    1.210
      5246    578.9699    789.2637     281.9095     46.28445        10 -31.75   2    1.224
      5247    231.0741    839.4855     414.2716     46.56477        16   0.73   0    1.161
      5248    768.7144    896.8346     590.2379     47.65522        36 -29.77   0    1.452
      5249    587.0666    862.4923     450.3465     46.98333        28  26.95   0    1.542
      5250    496.7874    668.7886     691.1308     48.25205        59  15.67   2    1.107
      5251    698.3087    697.3632     1184.351      50.1828        40 -80.09   2    1.414
      5252    361.4776    813.5118      427.907     46.75312        11 -36.04   2    1.197
      5253    668.8019    545.6910     11327.95     84.63555       134  75.25   2    1.331
      5254    600.7927    734.7585     718.6088     48.61592        33  37.48   2    1.557
      5255    566.8597    678.3169     1144.977     50.11782        37  85.65   2    1.492
      5256    432.4980    687.0052     993.2915     49.65487        26 -75.83   2    1.766
      5257    546.7204    736.9892     273.9432     46.24532        16 -37.44   2    1.968
      5258    453.5001    645.4849     192.5597     45.46976         6  80.64   2    1.215
